SKU,Price,Date
1,136,22-08-2012
1,130.95,22-08-2012
1,135,22-08-2012
1,135.34,14-06-2011
1,135,14-06-2011
2,47.99,31-10-2011
3,72,14-06-2011
2,50.49,31-10-2011
3,72.5,14-06-2011
1,100,26-03-2012
3,71.25,31-10-2011
3,79.94,14-06-2011
3,75,14-06-2011
1,104.99,31-10-2011
2,40.19,22-08-2012
3,76.99,22-08-2012
2,52.51,31-10-2011
2,42,31-10-2011
2,39.69,26-03-2012
2,41.17,26-03-2012
3,70.48,31-10-2011
1,129.25,14-06-2011
1,124.73,31-10-2011
2,50.49,31-10-2011
3,46.99,26-03-2012
3,61.65,26-03-2012
2,41.46,22-08-2012
1,121.12,31-10-2011
3,79.84,14-06-2011
3,70.48,31-10-2011
1,136.81,22-08-2012
2,44.94,14-06-2011
3,74.78,22-08-2012
1,127.48,14-06-2011
1,105,31-10-2011
2,48.02,31-10-2011
2,52.01,31-10-2011
1,105,26-03-2012
1,127.13,14-06-2011
2,43,22-08-2012
1,120.77,31-10-2011
2,41.16,26-03-2012
1,100.97,26-03-2012
2,47.76,26-03-2012
2,46.98,26-03-2012
1,99.99,31-10-2011
2,49.95,31-10-2011
3,74.01,22-08-2012
1,99,26-03-2012
3,47,26-03-2012
3,80,22-08-2012
1,108.18,26-03-2012
2,40.21,22-08-2012
1,136.81,22-08-2012
1,134.99,22-08-2012
2,47.82,26-03-2012
3,60.74,26-03-2012
1,135.34,15-06-2011
3,58.84,26-03-2012
1,135,15-06-2011
3,75,15-06-2011
3,72.5,15-06-2011
3,72,15-06-2011
2,47.99,01-11-2011
2,50.49,01-11-2011
1,129.25,15-06-2011
1,104.99,01-11-2011
3,79.62,15-06-2011
2,44.94,15-06-2011
1,127.13,15-06-2011
1,110,15-06-2011
3,71.25,01-11-2011
1,103.98,01-11-2011
2,52.51,01-11-2011
2,42,01-11-2011
1,127.13,15-06-2011
2,50.49,01-11-2011
1,116.32,01-11-2011
3,70.48,01-11-2011
3,70.48,01-11-2011
1,105,01-11-2011
2,48.02,01-11-2011
1,99.99,01-11-2011
2,49.95,01-11-2011
2,52.01,01-11-2011
1,100,27-03-2012
1,114.99,16-06-2011
2,39.69,27-03-2012
2,47.82,27-03-2012
1,120,16-06-2011
3,75,16-06-2011
3,72.5,16-06-2011
3,72,16-06-2011
3,46.99,27-03-2012
3,61.65,27-03-2012
3,72.5,16-06-2011
2,47.99,02-11-2011
1,104.99,02-11-2011
2,50.49,02-11-2011
1,108.38,27-03-2012
1,136.81,23-08-2012
1,129.25,16-06-2011
3,65,02-11-2011
1,99.9,02-11-2011
1,103.98,02-11-2011
3,71.25,02-11-2011
2,41.16,27-03-2012
3,77.2,16-06-2011
2,52.51,02-11-2011
2,42,02-11-2011
1,105,27-03-2012
3,70.48,02-11-2011
2,50.49,02-11-2011
2,43,23-08-2012
1,135,23-08-2012
3,81.58,23-08-2012
3,70.48,02-11-2011
2,39.35,23-08-2012
1,101.03,27-03-2012
2,43.75,23-08-2012
1,127.13,16-06-2011
2,47.76,27-03-2012
2,46.98,27-03-2012
1,135,23-08-2012
1,115,16-06-2011
3,47,27-03-2012
2,44.94,16-06-2011
1,105,02-11-2011
2,48.02,02-11-2011
1,108.18,27-03-2012
2,52.01,02-11-2011
2,41.17,27-03-2012
3,60.74,27-03-2012
1,99.99,02-11-2011
2,49.95,02-11-2011
2,42.35,23-08-2012
1,136,23-08-2012
1,130.43,23-08-2012
1,114.5,17-06-2011
1,120,17-06-2011
3,80.5,23-08-2012
3,72.5,17-06-2011
3,75,17-06-2011
3,72,17-06-2011
2,47.99,03-11-2011
2,50.49,03-11-2011
1,104.99,03-11-2011
3,72.5,17-06-2011
3,71.25,03-11-2011
3,76.99,23-08-2012
2,44.92,17-06-2011
1,99.9,03-11-2011
2,52.51,03-11-2011
2,42,03-11-2011
2,35.98,17-06-2011
1,127.13,17-06-2011
1,136,23-08-2012
1,114.25,17-06-2011
3,81.58,23-08-2012
2,50.49,03-11-2011
3,70.48,03-11-2011
3,58.84,27-03-2012
1,116.32,03-11-2011
2,43,23-08-2012
3,70.48,03-11-2011
1,105,03-11-2011
2,48.02,03-11-2011
3,46.94,28-03-2012
2,39.69,28-03-2012
1,104.99,03-11-2011
2,41.17,28-03-2012
2,45.39,03-11-2011
1,120,18-06-2011
1,99.99,03-11-2011
2,49.95,03-11-2011
1,114.5,18-06-2011
1,136.81,23-08-2012
3,75,18-06-2011
3,72.5,18-06-2011
1,112.37,28-03-2012
3,46.93,28-03-2012
3,72.5,18-06-2011
1,127,18-06-2011
2,44.92,18-06-2011
1,134.99,23-08-2012
2,43.75,23-08-2012
1,109.1,28-03-2012
3,78.47,18-06-2011
2,43.99,28-03-2012
1,112.37,28-03-2012
1,127.13,18-06-2011
2,35.98,18-06-2011
1,114.25,18-06-2011
1,107.09,28-03-2012
2,47.76,28-03-2012
2,46.98,28-03-2012
3,47,28-03-2012
1,108.18,28-03-2012
1,112.37,28-03-2012
2,47.82,28-03-2012
3,60.74,28-03-2012
1,104.99,04-11-2011
2,47.99,04-11-2011
2,50.49,04-11-2011
3,71.25,04-11-2011
2,52.51,04-11-2011
2,42,04-11-2011
3,70.48,04-11-2011
1,116.32,04-11-2011
1,99.9,04-11-2011
3,70.48,04-11-2011
2,50.49,04-11-2011
1,105,04-11-2011
2,48.02,04-11-2011
1,114.5,19-06-2011
1,120,19-06-2011
2,45.39,04-11-2011
1,104.99,04-11-2011
3,75,19-06-2011
3,72.5,19-06-2011
1,99.99,04-11-2011
2,49.95,04-11-2011
3,72.5,19-06-2011
1,127,19-06-2011
2,44.92,19-06-2011
3,58.84,28-03-2012
3,78.47,19-06-2011
1,127.13,19-06-2011
1,114.25,19-06-2011
2,35.98,19-06-2011
2,43,24-08-2012
1,69.99,24-08-2012
2,47.82,29-03-2012
3,46.94,29-03-2012
2,47.99,05-11-2011
1,112.55,29-03-2012
2,39.69,29-03-2012
2,39.35,24-08-2012
2,50.49,05-11-2011
3,46.93,29-03-2012
1,135,24-08-2012
3,75.04,24-08-2012
1,104.99,05-11-2011
3,71.25,05-11-2011
2,52.51,05-11-2011
2,42,05-11-2011
1,100.3,05-11-2011
3,82.35,24-08-2012
2,47.92,29-03-2012
2,53.4,05-11-2011
3,70.48,05-11-2011
2,50.49,05-11-2011
1,109.1,29-03-2012
1,109.1,29-03-2012
1,116.32,05-11-2011
2,53.4,05-11-2011
2,43.99,29-03-2012
1,99.98,05-11-2011
1,120,20-06-2011
1,112.55,29-03-2012
2,42.77,24-08-2012
3,70.48,05-11-2011
1,133.72,24-08-2012
1,114.5,20-06-2011
2,50.73,05-11-2011
1,105,05-11-2011
2,48.02,05-11-2011
1,133.72,24-08-2012
2,47.76,29-03-2012
2,46.98,29-03-2012
1,99.99,05-11-2011
2,49.95,05-11-2011
1,99.98,05-11-2011
3,47,29-03-2012
3,72.5,20-06-2011
3,75,20-06-2011
1,112.55,29-03-2012
1,112.55,29-03-2012
2,41.17,29-03-2012
3,60.74,29-03-2012
1,127,20-06-2011
3,79.83,24-08-2012
3,72.5,20-06-2011
3,58.84,29-03-2012
2,44.92,20-06-2011
3,78.47,20-06-2011
2,47.99,06-11-2011
2,35.98,20-06-2011
2,50.49,06-11-2011
1,114.25,20-06-2011
1,104.99,06-11-2011
3,76.99,24-08-2012
1,127.13,20-06-2011
3,71.25,06-11-2011
2,42.77,24-08-2012
2,52.51,06-11-2011
2,42,06-11-2011
1,99.98,06-11-2011
2,53.4,06-11-2011
1,133.72,24-08-2012
3,75.04,24-08-2012
2,50.49,06-11-2011
2,43,24-08-2012
1,116.32,06-11-2011
1,99.98,06-11-2011
3,70.48,06-11-2011
2,53.4,06-11-2011
1,105,06-11-2011
2,50.73,06-11-2011
1,120,21-06-2011
2,48.02,06-11-2011
1,99.98,06-11-2011
1,99.99,06-11-2011
2,49.95,06-11-2011
3,75,21-06-2011
2,47.82,30-03-2012
2,43.34,21-06-2011
2,39.69,30-03-2012
3,76.63,21-06-2011
1,127.55,21-06-2011
3,46.94,30-03-2012
1,112.55,30-03-2012
1,127,21-06-2011
2,44.92,21-06-2011
1,129.25,21-06-2011
3,76.63,21-06-2011
3,46.93,30-03-2012
3,79,21-06-2011
3,80.86,21-06-2011
2,47.92,30-03-2012
2,43.34,21-06-2011
2,47.99,07-11-2011
1,109.1,30-03-2012
2,50.49,07-11-2011
1,106.04,30-03-2012
2,43.99,30-03-2012
1,99.98,07-11-2011
1,127.13,21-06-2011
1,126.99,21-06-2011
1,99.98,07-11-2011
1,112.55,30-03-2012
3,71.25,07-11-2011
2,52.51,07-11-2011
2,42,07-11-2011
2,47.76,30-03-2012
2,46.98,30-03-2012
3,47,30-03-2012
2,50.49,07-11-2011
1,120,22-06-2011
1,116.32,07-11-2011
2,43.34,22-06-2011
3,75,22-06-2011
1,104.99,07-11-2011
3,70.48,07-11-2011
2,53.4,07-11-2011
1,105,07-11-2011
2,41.17,30-03-2012
2,48.02,07-11-2011
2,44.5,22-06-2011
1,133.72,25-08-2012
3,77.44,22-06-2011
2,45.39,07-11-2011
3,60.74,30-03-2012
1,112.55,30-03-2012
1,99.98,07-11-2011
1,102.99,30-03-2012
1,127,22-06-2011
2,40,22-06-2011
1,99.99,07-11-2011
2,49.95,07-11-2011
3,77.44,22-06-2011
3,80.94,22-06-2011
1,129.25,22-06-2011
2,43,25-08-2012
3,79.66,22-06-2011
1,135,25-08-2012
3,75.04,25-08-2012
1,127.13,22-06-2011
1,126.97,22-06-2011
2,43.34,22-06-2011
2,47.99,08-11-2011
1,126.96,22-06-2011
2,50.49,08-11-2011
2,42.1,25-08-2012
2,42.77,25-08-2012
3,77.35,25-08-2012
3,71.25,08-11-2011
1,133.72,25-08-2012
3,65,08-11-2011
1,99.98,08-11-2011
1,104.99,08-11-2011
2,52.51,08-11-2011
2,42,08-11-2011
1,134.72,25-08-2012
2,50.49,08-11-2011
3,75.03,25-08-2012
1,135.34,23-06-2011
1,116.32,08-11-2011
1,99.98,08-11-2011
3,70.48,08-11-2011
2,53.4,08-11-2011
2,43.7,23-06-2011
3,72.5,23-06-2011
3,75,23-06-2011
3,58.84,30-03-2012
3,73,25-08-2012
1,99.98,08-11-2011
2,45.39,08-11-2011
1,105,08-11-2011
2,48.02,08-11-2011
3,77.77,23-06-2011
1,99.99,08-11-2011
2,49.95,08-11-2011
1,129.25,23-06-2011
3,72.5,23-06-2011
3,79.66,23-06-2011
2,40,23-06-2011
3,77.56,23-06-2011
2,47.92,31-03-2012
1,133.72,25-08-2012
2,41.17,31-03-2012
1,112.55,31-03-2012
1,116.38,31-03-2012
1,127.13,23-06-2011
1,134.37,23-06-2011
3,46.94,31-03-2012
2,47.85,31-03-2012
1,126.92,23-06-2011
3,75.99,25-08-2012
3,46.93,31-03-2012
1,133.71,25-08-2012
2,47.92,31-03-2012
2,42.1,25-08-2012
2,42.77,25-08-2012
2,47.99,09-11-2011
1,136,25-08-2012
2,43.99,31-03-2012
1,112.55,31-03-2012
3,75.04,25-08-2012
1,113.6,31-03-2012
1,104.99,09-11-2011
2,50.49,09-11-2011
2,43,25-08-2012
3,71.25,09-11-2011
2,47.92,31-03-2012
3,65,09-11-2011
2,52.51,09-11-2011
2,42,09-11-2011
1,99.98,09-11-2011
2,47.76,31-03-2012
2,46.98,31-03-2012
1,135.34,24-06-2011
3,47,31-03-2012
1,104.2,25-08-2012
2,50.49,09-11-2011
1,112.55,31-03-2012
1,116.32,09-11-2011
1,99.98,09-11-2011
3,75,24-06-2011
3,70.48,09-11-2011
2,41.17,31-03-2012
2,43.7,24-06-2011
3,72.5,24-06-2011
3,60.74,31-03-2012
2,53.4,09-11-2011
1,112.55,31-03-2012
3,77.77,24-06-2011
1,105,09-11-2011
1,99.98,09-11-2011
2,48.02,09-11-2011
1,99.99,09-11-2011
2,49.95,09-11-2011
2,45.39,09-11-2011
3,58.84,31-03-2012
3,78.83,24-06-2011
3,72.5,24-06-2011
1,135,24-06-2011
1,134.36,24-06-2011
3,77.56,24-06-2011
2,40,24-06-2011
1,127.13,24-06-2011
1,134.37,24-06-2011
2,47.99,10-11-2011
2,50.49,10-11-2011
1,135.34,25-06-2011
3,65,10-11-2011
3,75,25-06-2011
2,53.4,10-11-2011
3,71.25,10-11-2011
2,43.7,25-06-2011
3,72.5,25-06-2011
2,52.51,10-11-2011
2,42,10-11-2011
3,77.77,25-06-2011
3,78.83,25-06-2011
3,72.5,25-06-2011
2,50.49,10-11-2011
2,38.99,25-06-2011
1,135,25-06-2011
1,129.25,25-06-2011
3,76.98,25-06-2011
3,70.48,10-11-2011
2,53.4,10-11-2011
1,134.37,25-06-2011
2,48.02,10-11-2011
1,127.13,25-06-2011
1,126.73,25-06-2011
2,41.17,01-04-2012
2,41.17,01-04-2012
2,43.48,10-11-2011
2,49.95,10-11-2011
1,112.45,01-04-2012
2,47.92,01-04-2012
2,47.85,01-04-2012
3,46.99,01-04-2012
1,102.98,01-04-2012
3,61.65,01-04-2012
1,113.6,01-04-2012
1,133.72,26-08-2012
2,43.99,01-04-2012
1,112.45,01-04-2012
2,45.9,01-04-2012
1,135,26-08-2012
3,73.53,26-08-2012
2,46.98,01-04-2012
3,47,01-04-2012
3,82.35,26-08-2012
1,135.34,26-06-2011
2,47.82,01-04-2012
3,75,26-06-2011
2,43.7,26-06-2011
3,72.5,26-06-2011
1,112.45,01-04-2012
3,77.77,26-06-2011
2,42.11,01-04-2012
2,41.91,26-08-2012
2,42.1,26-08-2012
3,72.5,26-06-2011
1,133.72,26-08-2012
3,78.51,26-06-2011
1,135,26-06-2011
1,129.25,26-06-2011
1,134.72,26-08-2012
3,58.84,01-04-2012
2,38.99,26-06-2011
2,47.99,11-11-2011
1,99.98,11-11-2011
3,76.98,26-06-2011
2,50.49,11-11-2011
3,71.25,11-11-2011
1,127.13,26-06-2011
1,126.23,26-06-2011
2,52.51,11-11-2011
2,42,11-11-2011
3,65,11-11-2011
1,99.98,11-11-2011
1,134.37,26-06-2011
2,53.4,11-11-2011
1,104.99,11-11-2011
2,50.49,11-11-2011
3,79.83,26-08-2012
3,70.48,11-11-2011
2,53.4,11-11-2011
3,75.99,26-08-2012
2,43.48,11-11-2011
1,105,11-11-2011
2,48.02,11-11-2011
2,42.1,26-08-2012
1,99.99,11-11-2011
2,49.95,11-11-2011
1,133.25,26-08-2012
2,41.91,26-08-2012
1,99.98,11-11-2011
1,136,26-08-2012
3,73.53,26-08-2012
1,129.85,26-08-2012
1,135.34,27-06-2011
3,75,27-06-2011
2,43.7,27-06-2011
1,125,27-06-2011
3,77.77,27-06-2011
2,38.99,27-06-2011
3,78.51,27-06-2011
1,128.14,27-06-2011
1,129.25,27-06-2011
3,76.98,27-06-2011
1,124.95,27-06-2011
2,47.82,02-04-2012
2,40.5,02-04-2012
1,134.37,27-06-2011
1,127.13,27-06-2011
1,112.45,02-04-2012
2,47.99,12-11-2011
2,50.49,12-11-2011
3,44.99,02-04-2012
1,104.99,12-11-2011
3,59.33,02-04-2012
3,71.25,12-11-2011
2,52.51,12-11-2011
2,42,12-11-2011
1,106.11,02-04-2012
3,65,12-11-2011
1,99.98,12-11-2011
2,53.4,12-11-2011
2,50.49,12-11-2011
2,53.4,12-11-2011
1,99.98,12-11-2011
3,70.48,12-11-2011
2,43.99,02-04-2012
1,112.45,02-04-2012
2,43.48,12-11-2011
2,45.9,02-04-2012
2,46.98,02-04-2012
1,99.98,12-11-2011
1,105,12-11-2011
2,48.02,12-11-2011
3,47,02-04-2012
1,99.99,12-11-2011
2,49.95,12-11-2011
2,41.17,02-04-2012
3,80,27-06-2011
1,112.45,02-04-2012
3,45,02-04-2012
2,40.5,02-04-2012
3,75,28-06-2011
1,125,28-06-2011
2,43.7,28-06-2011
3,78.83,28-06-2011
3,58.84,02-04-2012
1,125,28-06-2011
2,38.99,28-06-2011
3,79.41,28-06-2011
1,105.03,28-06-2011
2,43.7,28-06-2011
1,129.25,28-06-2011
3,80.02,28-06-2011
1,127.13,28-06-2011
1,105,28-06-2011
2,47.99,13-11-2011
2,50.49,13-11-2011
3,65,13-11-2011
1,99.98,13-11-2011
1,99.98,13-11-2011
3,71.25,13-11-2011
2,52.51,13-11-2011
2,42,13-11-2011
1,133.72,27-08-2012
2,53.4,13-11-2011
2,50.49,13-11-2011
1,104.99,13-11-2011
3,70.48,13-11-2011
1,135,27-08-2012
2,53.4,13-11-2011
1,105,13-11-2011
3,82.35,27-08-2012
1,99.98,13-11-2011
2,43.48,13-11-2011
2,48.02,13-11-2011
1,99.99,13-11-2011
2,49.95,13-11-2011
1,135.34,29-06-2011
2,41.91,27-08-2012
1,136.81,27-08-2012
2,42.1,27-08-2012
2,43.7,29-06-2011
2,40.03,27-08-2012
1,132.51,27-08-2012
1,125,29-06-2011
3,75,29-06-2011
3,78.83,29-06-2011
1,125,29-06-2011
2,41.17,03-04-2012
1,136,27-08-2012
1,112.45,03-04-2012
1,129.25,29-06-2011
1,118.07,03-04-2012
2,40,03-04-2012
3,78.97,27-08-2012
2,38.99,29-06-2011
3,79.41,29-06-2011
3,79.83,27-08-2012
3,59.33,03-04-2012
3,66.88,03-04-2012
1,118.13,03-04-2012
2,43.7,29-06-2011
1,127.13,29-06-2011
2,43.99,03-04-2012
1,134.37,29-06-2011
1,112.45,03-04-2012
2,42.1,27-08-2012
2,45.9,03-04-2012
3,75.99,27-08-2012
2,46.98,03-04-2012
1,104.99,14-11-2011
3,47,03-04-2012
3,71.25,14-11-2011
3,65,14-11-2011
1,99.98,14-11-2011
2,41.91,27-08-2012
2,47.82,03-04-2012
1,133.72,27-08-2012
1,135.34,30-06-2011
1,112.45,03-04-2012
1,99.98,14-11-2011
3,45,03-04-2012
3,70.48,14-11-2011
2,41.98,30-06-2011
2,40.17,03-04-2012
3,75,30-06-2011
3,72.5,30-06-2011
1,105,14-11-2011
1,99.99,14-11-2011
1,99.98,14-11-2011
3,78.61,30-06-2011
1,125,30-06-2011
3,58.84,03-04-2012
1,129.25,30-06-2011
2,38.99,30-06-2011
3,83.99,27-08-2012
2,44.99,30-06-2011
3,79.41,30-06-2011
1,129.85,27-08-2012
1,134.37,30-06-2011
1,127.13,30-06-2011
2,41.98,30-06-2011
2,40.03,27-08-2012
1,99.98,15-11-2011
1,104.99,15-11-2011
2,40,04-04-2012
2,47.75,04-04-2012
3,59.33,04-04-2012
1,112.47,04-04-2012
1,100,04-04-2012
1,136,28-08-2012
3,75,01-07-2011
2,41.98,01-07-2011
3,72.5,01-07-2011
1,118.18,01-07-2011
1,111.1,04-04-2012
2,43.99,04-04-2012
1,112.47,04-04-2012
3,78.61,01-07-2011
1,127.13,01-07-2011
2,45.9,04-04-2012
2,46.98,04-04-2012
1,118.2,01-07-2011
2,38.99,01-07-2011
3,47,04-04-2012
1,95,15-11-2011
1,95,15-11-2011
1,129.25,01-07-2011
1,135,28-08-2012
1,99.99,15-11-2011
2,44.99,01-07-2011
2,40,28-08-2012
3,78.5,01-07-2011
1,100,04-04-2012
3,79.84,01-07-2011
1,134.37,01-07-2011
1,127.13,01-07-2011
1,112.47,04-04-2012
2,41.98,01-07-2011
2,41.17,04-04-2012
3,84.22,28-08-2012
1,104.99,16-11-2011
3,45,04-04-2012
2,41.25,28-08-2012
1,133.72,28-08-2012
1,95,16-11-2011
3,58.84,04-04-2012
3,84.22,28-08-2012
1,132.51,28-08-2012
1,117.93,02-07-2011
1,118.12,02-07-2011
3,75,02-07-2011
2,43.17,02-07-2011
3,72.5,02-07-2011
1,136.81,28-08-2012
3,88.93,28-08-2012
3,78.49,02-07-2011
1,117.93,02-07-2011
1,117.93,02-07-2011
3,84.23,28-08-2012
2,40.17,04-04-2012
2,44.99,02-07-2011
3,77.5,02-07-2011
1,95,16-11-2011
3,78.94,02-07-2011
1,95,16-11-2011
3,78.5,02-07-2011
1,99.99,16-11-2011
2,40,28-08-2012
2,43.17,02-07-2011
2,39.86,28-08-2012
1,127.13,02-07-2011
2,41.25,28-08-2012
1,117.93,02-07-2011
2,41.17,05-04-2012
1,112.45,05-04-2012
2,40,05-04-2012
1,133.72,28-08-2012
3,60.19,05-04-2012
1,116.98,03-07-2011
3,75,28-08-2012
2,43.99,05-04-2012
1,112.45,05-04-2012
2,43.65,03-07-2011
3,72.5,03-07-2011
3,75,03-07-2011
1,113.1,05-04-2012
2,45.9,05-04-2012
2,46.98,05-04-2012
1,137.37,28-08-2012
1,117.85,03-07-2011
1,116.98,03-07-2011
3,47,05-04-2012
3,78.49,03-07-2011
2,39.87,28-08-2012
1,116.98,03-07-2011
3,77.5,03-07-2011
2,44.99,03-07-2011
3,78.94,03-07-2011
2,47,03-07-2011
3,88.93,28-08-2012
3,78.5,03-07-2011
1,117.36,05-04-2012
2,47.88,05-04-2012
3,75.64,22-11-2011
2,47.99,22-11-2011
2,50.49,22-11-2011
2,43.65,03-07-2011
1,116.98,03-07-2011
1,112.45,05-04-2012
3,45,05-04-2012
2,40.17,05-04-2012
3,58.84,05-04-2012
2,42,22-11-2011
2,50.49,22-11-2011
3,83.75,29-08-2012
3,59.76,22-11-2011
1,105.88,04-07-2011
3,75,04-07-2011
2,46.03,04-07-2011
3,72.5,04-07-2011
1,136.81,29-08-2012
1,105,22-11-2011
2,48.02,22-11-2011
1,105.88,04-07-2011
2,40,29-08-2012
3,78.49,04-07-2011
1,105.88,04-07-2011
1,87.75,22-11-2011
1,105.88,04-07-2011
1,143.85,29-08-2012
1,99.99,22-11-2011
2,49.95,22-11-2011
3,77.5,04-07-2011
2,44.99,04-07-2011
2,47,04-07-2011
3,78.5,04-07-2011
1,143.83,29-08-2012
2,47.88,06-04-2012
3,90.95,29-08-2012
2,36.42,29-08-2012
2,40,06-04-2012
1,135,29-08-2012
1,105.88,04-07-2011
2,45.88,04-07-2011
1,112.3,06-04-2012
1,143.6,29-08-2012
1,133.87,29-08-2012
3,60.19,06-04-2012
3,91.93,29-08-2012
1,109,06-04-2012
2,43.99,06-04-2012
3,84.23,29-08-2012
1,112.3,06-04-2012
1,111.1,06-04-2012
2,40,29-08-2012
2,40,29-08-2012
1,105.88,05-07-2011
2,45.9,06-04-2012
2,46.98,06-04-2012
3,47,06-04-2012
3,72.5,05-07-2011
3,75,05-07-2011
3,74.99,05-07-2011
1,105.88,05-07-2011
1,105.88,05-07-2011
2,36.42,29-08-2012
1,105.88,05-07-2011
3,78.94,05-07-2011
3,77.5,05-07-2011
2,47,05-07-2011
2,44.99,05-07-2011
3,78.5,05-07-2011
2,39.12,29-08-2012
1,136,29-08-2012
1,143.77,29-08-2012
2,41.17,06-04-2012
2,45.88,05-07-2011
1,112.3,06-04-2012
1,105.88,05-07-2011
3,45,06-04-2012
3,58.84,06-04-2012
1,94.78,28-11-2011
3,82.99,29-08-2012
1,143.85,29-08-2012
1,137.37,29-08-2012
3,59.76,28-11-2011
1,105,28-11-2011
3,90.93,29-08-2012
1,87.75,28-11-2011
1,99.99,28-11-2011
2,47.92,07-04-2012
1,112.3,07-04-2012
2,42.5,25-01-2013
1,111.1,07-04-2012
2,43.99,07-04-2012
1,112.3,07-04-2012
3,90.95,29-08-2012
2,47.92,07-04-2012
1,94.78,29-11-2011
3,68.98,25-01-2013
3,83.75,30-08-2012
1,112.3,07-04-2012
1,118.45,29-11-2011
3,68.9,07-04-2012
2,42.1,25-01-2013
1,112.3,07-04-2012
2,47.88,07-04-2012
1,136,30-08-2012
2,39.99,30-08-2012
3,85.77,30-08-2012
1,129.83,30-08-2012
3,72.41,29-11-2011
1,105,29-11-2011
3,45,07-04-2012
1,99.99,29-11-2011
1,87.75,29-11-2011
3,85.77,30-08-2012
2,35.99,30-08-2012
1,134.95,30-08-2012
1,136.81,30-08-2012
1,135,30-08-2012
2,39.95,30-08-2012
3,84.23,30-08-2012
2,36.41,30-08-2012
3,70,25-01-2013
2,40.88,25-01-2013
2,45.99,30-11-2011
2,47.92,08-04-2012
2,39.08,30-08-2012
2,50.49,30-11-2011
1,112.3,08-04-2012
2,52.51,30-11-2011
2,42,30-11-2011
2,54,30-11-2011
2,38,30-08-2012
2,53.4,30-11-2011
2,47.92,08-04-2012
2,50.49,30-11-2011
1,111.1,08-04-2012
3,83.28,30-08-2012
1,129.85,30-08-2012
2,43.99,08-04-2012
1,112.3,08-04-2012
1,129.83,30-08-2012
1,137.37,30-08-2012
3,69.95,25-01-2013
1,111.1,08-04-2012
2,53.4,30-11-2011
3,72.41,30-11-2011
2,47.92,08-04-2012
1,105,30-11-2011
2,48.02,30-11-2011
1,120.56,30-11-2011
2,47.88,08-04-2012
3,68.9,08-04-2012
3,66.45,25-01-2013
1,112.3,08-04-2012
1,87.7,25-01-2013
3,45,08-04-2012
3,69.99,25-01-2013
1,98.09,25-01-2013
3,69.99,25-01-2013
2,42.59,25-01-2013
2,44.99,01-12-2011
2,50.49,01-12-2011
3,66.01,25-01-2013
3,85.77,30-08-2012
3,73.24,25-01-2013
1,120.56,01-12-2011
2,52.51,01-12-2011
2,42,01-12-2011
2,39.35,31-08-2012
2,39.99,31-08-2012
1,136.81,31-08-2012
2,53.4,01-12-2011
2,43,25-01-2013
1,121.5,31-08-2012
2,43.26,25-01-2013
2,50.49,01-12-2011
1,90,25-01-2013
1,121.48,31-08-2012
2,53.4,01-12-2011
3,87.97,31-08-2012
1,136,31-08-2012
1,99.6,31-08-2012
1,120.56,01-12-2011
1,112.3,09-04-2012
3,67.81,01-12-2011
1,105,01-12-2011
2,48.02,01-12-2011
2,39.95,31-08-2012
1,107.7,09-04-2012
2,47.92,09-04-2012
3,88.53,31-08-2012
3,75,31-08-2012
1,111.1,09-04-2012
2,43.99,09-04-2012
2,39.99,31-08-2012
1,111.1,09-04-2012
2,44.99,02-12-2011
2,47.92,09-04-2012
3,79,31-08-2012
2,50.49,02-12-2011
2,38.86,31-08-2012
1,120.56,02-12-2011
2,47.88,09-04-2012
1,112.3,09-04-2012
2,52.51,02-12-2011
2,38,31-08-2012
2,53.4,02-12-2011
3,45,09-04-2012
2,42.5,26-01-2013
2,50.49,02-12-2011
2,40.87,26-01-2013
3,83.16,31-08-2012
1,89.98,26-01-2013
1,129.85,31-08-2012
1,121.5,31-08-2012
3,68.98,26-01-2013
2,53.4,02-12-2011
2,42.1,26-01-2013
3,66.33,26-01-2013
3,67.81,02-12-2011
1,105,02-12-2011
1,120.56,02-12-2011
1,75,26-01-2013
2,47.92,10-04-2012
3,69.98,26-01-2013
1,75,26-01-2013
1,112.3,10-04-2012
3,67.78,03-12-2011
1,107.7,10-04-2012
2,43.99,03-12-2011
3,67.64,26-01-2013
2,47.92,10-04-2012
2,50.49,03-12-2011
1,95,10-04-2012
2,43.99,10-04-2012
1,99.99,03-12-2011
2,52.51,03-12-2011
2,40.87,26-01-2013
1,112.3,10-04-2012
2,50.49,03-12-2011
1,111.1,10-04-2012
1,131.05,03-12-2011
1,122.09,03-12-2011
2,47.92,10-04-2012
2,40.88,26-01-2013
2,43,01-09-2012
2,53.4,03-12-2011
3,66.22,03-12-2011
1,105,03-12-2011
3,54.95,10-04-2012
3,78,01-09-2012
2,39.99,01-09-2012
2,47.88,10-04-2012
1,112.3,10-04-2012
1,121.48,01-09-2012
3,45,10-04-2012
1,121.5,01-09-2012
3,70,01-09-2012
2,39.9,01-09-2012
2,43.99,04-12-2011
1,114.15,01-09-2012
3,77.35,01-09-2012
3,67.78,04-12-2011
3,89.78,01-09-2012
2,50.49,04-12-2011
3,69.95,26-01-2013
2,39.99,01-09-2012
2,37.96,01-09-2012
1,99.99,04-12-2011
2,52.51,04-12-2011
2,41.25,01-09-2012
2,40,01-09-2012
2,50.49,04-12-2011
1,131.05,04-12-2011
1,122.09,04-12-2011
2,47.92,11-04-2012
2,53.4,04-12-2011
1,105,04-12-2011
1,99.56,01-09-2012
